2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,Item,S.No.,State
1516291.0,1742369.0,1933939.0,1845972.0,2013226.0,,Primary,Total,Uttarakhand
4365135.0,5082899.0,5439264.0,5866252.0,6132562.0,,Manufacturing,3,Uttarakhand
398079.0,416111.0,375058.0,433880.0,541284.0,,"Electricity, gas, water supply & other utility services",4,Uttarakhand
883766.0,936950.0,1243051.0,1342733.0,1833004.0,,Construction,5,Uttarakhand
5646980.0,6435960.0,7057373.0,7642865.0,8506850.0,,Secondary,Total,Uttarakhand
1192897.0,1408869.0,1614577.0,1743106.0,1991602.0,,"Trade, repair, hotels and restaurants",6,Uttarakhand
1013998.0,1218822.0,1426694.0,1534073.0,1768221.0,,Trade & repair services,6.1,Uttarakhand
178899.0,190047.0,187883.0,209033.0,223381.0,,Hotels & restaurants,6.2,Uttarakhand
703706.0,825647.0,951652.0,1066693.0,1224232.0,,"Transport, storage, communication & services related to broadcasting",7,Uttarakhand
14140.0,16514.0,17214.0,21295.0,24470.0,,Railways,7.1,Uttarakhand
218487.0,259840.0,287156.0,307147.0,339240.0,,Road transport*,7.2,Uttarakhand
,,,,,,Water transport,7.3,Uttarakhand
652.0,1229.0,2158.0,3889.0,7053.0,,Air transport,7.4,Uttarakhand
,,,-76.0,,,Services incidental to transport,7.5,Uttarakhand
579.0,678.0,735.0,660.0,699.0,,Storage,7.6,Uttarakhand
469848.0,547386.0,644389.0,733778.0,852770.0,,Communication & services related to broadcasting,7.7,Uttarakhand
293318.0,320421.0,357514.0,385030.0,421624.0,,Financial services,8,Uttarakhand
588825.0,671182.0,739177.0,831307.0,935310.0,,"Real estate, ownership of dwelling & professional services",9,Uttarakhand
412001.0,323723.0,483887.0,579409.0,711920.0,,Public administration,10,Uttarakhand
498856.0,668947.0,827478.0,982430.0,1255262.0,,Other services,11,Uttarakhand
3689603.0,4218789.0,4974285.0,5587975.0,6539950.0,,Tertiary,Total,Uttarakhand
10852874.0,12397118.0,13965597.0,15076812.0,17060026.0,,TOTAL GSVA at basic prices,12,Uttarakhand
919682.0,1067367.0,1274054.0,1434856.0,1704821.0,,Taxes on Products,13,Uttarakhand
220207.0,280963.0,257991.0,313139.0,355716.0,,Subsidies on products,14,Uttarakhand
11552349.0,13183522.0,14981660.0,16198529.0,18409131.0,,Gross State Domestic Product,15,Uttarakhand
101650.0,103020.0,104410.0,105820.0,107240.0,,Population ('00),16,Uttarakhand
113648.0,127971.0,143489.0,153076.0,171663.0,,Per Capita GSDP (Rs.),17,Uttarakhand
